lhs,op,rhs,label,est,se,z,pvalue,ci.lower,ci.upper
md_ext,~~,dd_ext,,0.06575959510561424,0.0064443329911633394,10.204251579765625,0,0.053128934538550825,0.07839025567267767
md_ext,~~,dd_int,,0.04330280055611284,0.00470271969413326,9.208033515187813,0,0.03408563932622443,0.05251996178600125
md_ext,~~,dd_thd,,0.0012770289078052333,0.009773805347794717,0.13065831192283484,0.8960456118165518,-0.017879277565777382,0.02043333538138785
md_int,~~,dd_ext,,0.05417338930563664,0.004767810354842175,11.362320493854858,0,0.044828652725028846,0.06351812588624443
md_int,~~,dd_int,,0.051911999074858106,0.0034058134655109828,15.242173301781111,0,0.04523672734439503,0.05858727080532118
md_int,~~,dd_thd,,-0.004687440590502634,0.007062077945467672,-0.6637480677356383,0.5068515689202435,-0.018528859019633886,0.00915397783862862
md_thd,~~,dd_ext,,0.011801342991827446,0.01004188378948278,1.1752120657069753,0.2399098842316043,-0.007880387572495394,0.031483073556150286
md_thd,~~,dd_int,,0.01368217331162036,0.007157651742159465,1.9115449877270008,0.05593458121457684,-3.465663168925621e-4,0.02771091294013328
md_thd,~~,dd_thd,,0.023175596236077733,0.01435056227291556,1.6149608492914624,0.10631917347981479,-0.004950988976736018,0.05130218144889148
md_ext,~~,dm_ext,,0.08709715196625507,0.006436075969635559,13.53264821253919,0,0.07448267486400567,0.09971162906850448
md_ext,~~,dm_int,,0.05966911437802941,0.004109022575546192,14.521486139583425,0,0.05161557811829686,0.06772265063776195
md_ext,~~,dm_thd,,0.011363251655757767,0.00871325504090732,1.3041339433322152,0.19218791746453334,-0.005714414412532653,0.028440917724048186
md_int,~~,dm_ext,,0.06259534351116025,0.004836831622862063,12.941393952043583,0,0.05311532773106619,0.07207535929125432
md_int,~~,dm_int,,0.05668493931016266,0.002972491216937159,19.06984249008835,0,0.0508589635806042,0.06251091503972113
md_int,~~,dm_thd,,0.0215146681639497,0.006302478197930459,3.4136838697854537,6.409089536913992e-4,0.009162037882657103,0.0338672984452423
md_thd,~~,dm_ext,,0.0312300170983614,0.009908811448669798,3.151741988445431,0.0016229961596456732,0.011809103529370445,0.05065093066735236
md_thd,~~,dm_int,,0.010859127899298437,0.00618368004178882,1.7560947244866019,0.07907223577469069,-0.0012606622745267842,0.02297891807312366
md_thd,~~,dm_thd,,0.006710066012346527,0.013068940977419565,0.5134360943201242,0.6076463026868095,-0.018904587619475506,0.03232471964416856
mm_ext,~~,dd_ext,,0.06880685884608007,0.006520069398520496,10.553086883046582,0,0.056027757648278165,0.08158596004388197
mm_ext,~~,dd_int,,0.05822710705105971,0.004758672865961329,12.235997029246702,0,0.04890027961956751,0.06755393448255191
mm_ext,~~,dd_thd,,0.0025088925050789357,0.009826505719114123,0.25531888718069323,0.7984768133827012,-0.016750704798261608,0.02176848980841948
mm_int,~~,dd_ext,,0.05352550383879047,0.004276910075909662,12.5149939766751,0,0.04514291412489106,0.06190809355268988
mm_int,~~,dd_int,,0.061811108819306085,0.0030344314892435703,20.369914113537785,0,0.055863732386834446,0.06775848525177772
mm_int,~~,dd_thd,,-0.005179031682403356,0.006192235533100022,-0.8363751111725839,0.4029439097784815,-0.01731559031106858,0.006957526946261867
mm_thd,~~,dd_ext,,0.02381995914380927,0.008894693798628499,2.6779965317616834,0.0074063985236478835,0.0063866796449856544,0.04125323864263289
mm_thd,~~,dd_int,,0.023932692474219308,0.006385628749569636,3.747899136139455,1.783219315634188e-4,0.011417090106419284,0.036448294842019335
mm_thd,~~,dd_thd,,0.011072360274159254,0.01292147465724896,0.8568960252495367,0.3915023496634682,-0.014253264681195744,0.03639798522951425
mm_ext,~~,dm_ext,,0.0956870947741992,0.006462914928195023,14.805563099207141,0,0.0830200142797907,0.10835417526860772
mm_ext,~~,dm_int,,0.06678810736513238,0.004166730228182023,16.028901250531057,0,0.058621466184601255,0.0749547485456635
mm_ext,~~,dm_thd,,0.02731502639816491,0.008672464329120364,3.1496268374891585,0.001634791276730052,0.010317308655880677,0.04431274414044914
mm_int,~~,dm_ext,,0.06838619495278606,0.004330736553387178,15.790892405888668,0,0.05989810728161606,0.07687428262395604
mm_int,~~,dm_int,,0.06911825055020837,0.002628213308548807,26.298569574009452,0,0.06396704712176385,0.0742694539786529
mm_int,~~,dm_thd,,0.011320183619921861,0.005586516875398353,2.0263401816207103,0.0427299362971294,3.7081174511585484e-4,0.022269555494727866
mm_thd,~~,dm_ext,,0.026429792728059648,0.008963970863986218,2.948446969438999,0.003193749291754866,0.008860732676180275,0.04399885277993902
mm_thd,~~,dm_int,,0.009479454148649558,0.005564547823005636,1.7035443759614097,0.08846624085227428,-0.0014268591746922493,0.020385767471991365
mm_thd,~~,dm_thd,,-0.0045843894461655476,0.011874586808869898,-0.38606728132562645,0.6994468406404195,-0.02785815192284495,0.018689373030513858
m_ext,~~,dd_ext,,0.1419860199281694,0.0056411262303923135,25.169800165647942,0,0.13092961568435627,0.15304242417198252
m_ext,~~,dd_int,,0.11383111368620805,0.004213520710786884,27.01567679370676,0,0.10557276484495215,0.12208946252746394
m_ext,~~,dd_thd,,0.03008510172110685,0.008609832071273546,3.4942727653754035,4.753550801790407e-4,0.01321014094847281,0.04696006249374089
m_int,~~,dd_ext,,0.08689894002399975,0.004154838891121675,20.915116638984717,0,0.07875560543583494,0.09504227461216457
m_int,~~,dd_int,,0.07969374987324611,0.0029280188931254973,27.217635125358587,0,0.0739549382966673,0.08543256144982492
