lhs,op,rhs,label,est,se,z,pvalue,ci.lower,ci.upper
dd_ext,~~,d_thd,ddd_et_i,0.14556423388906597,0.0040101125754469025,36.29928864848482,0,0.13770455766723888,0.15342391011089307
d_ext,~~,dd_int,ddd_ie_i,0.20957874112249536,0.0015557076683916612,134.7160172702397,0,0.20652961012197493,0.2126278721230158
d_int,~~,dd_int,ddd_ii_i,0.20976964332058884,0.0012157734911949739,172.54007003755936,0,0.20738677106448816,0.21215251557668952
dd_int,~~,d_thd,ddd_it_i,0.1647052980817273,0.0029620388440462797,55.605380872295505,0,0.15889980862658792,0.17051078753686666
d_ext,~~,dd_thd,ddd_te_i,0.13373486018618214,0.002914852437220391,45.88049071661136,0,0.12802185438898137,0.1394478659833829
d_int,~~,dd_thd,ddd_ti_i,0.11615850712078421,0.0024232088095190174,47.93582239569379,0,0.11140910512710675,0.12090790911446167
d_thd,~~,dd_thd,ddd_tt_i,0.18129273084131242,0.004823568212258537,37.58477601303078,0,0.17183871086831343,0.19074675081431142
c_ext,~~,c_ext,,1,0,NA,NA,1,1
c_int,~~,c_int,,1,0,NA,NA,1,1
m_ext,~~,m_ext,,1,0,NA,NA,1,1
m_int,~~,m_int,,1,0,NA,NA,1,1
d_ext,~~,d_ext,,1,0,NA,NA,1,1
d_int,~~,d_int,,1,0,NA,NA,1,1
mm_ext,~~,mm_ext,,1,0,NA,NA,1,1
mm_int,~~,mm_int,,1,0,NA,NA,1,1
md_ext,~~,md_ext,,1,0,NA,NA,1,1
md_int,~~,md_int,,1,0,NA,NA,1,1
dm_ext,~~,dm_ext,,1,0,NA,NA,1,1
dm_int,~~,dm_int,,1,0,NA,NA,1,1
dd_ext,~~,dd_ext,,1,0,NA,NA,1,1
dd_int,~~,dd_int,,1,0,NA,NA,1,1
m_thd,~~,m_thd,,1,0,NA,NA,1,1
mm_thd,~~,mm_thd,,1,0,NA,NA,1,1
dm_thd,~~,dm_thd,,1,0,NA,NA,1,1
d_thd,~~,d_thd,,1,0,NA,NA,1,1
c_thd,~~,c_thd,,1,0,NA,NA,1,1
md_thd,~~,md_thd,,1,0,NA,NA,1,1
dd_thd,~~,dd_thd,,1,0,NA,NA,1,1
c_ext,~*~,c_ext,,1,0,NA,NA,1,1
c_int,~*~,c_int,,1,0,NA,NA,1,1
m_ext,~*~,m_ext,,1,0,NA,NA,1,1
m_int,~*~,m_int,,1,0,NA,NA,1,1
d_ext,~*~,d_ext,,1,0,NA,NA,1,1
d_int,~*~,d_int,,1,0,NA,NA,1,1
mm_ext,~*~,mm_ext,,1,0,NA,NA,1,1
mm_int,~*~,mm_int,,1,0,NA,NA,1,1
md_ext,~*~,md_ext,,1,0,NA,NA,1,1
md_int,~*~,md_int,,1,0,NA,NA,1,1
dm_ext,~*~,dm_ext,,1,0,NA,NA,1,1
dm_int,~*~,dm_int,,1,0,NA,NA,1,1
dd_ext,~*~,dd_ext,,1,0,NA,NA,1,1
dd_int,~*~,dd_int,,1,0,NA,NA,1,1
m_thd,~*~,m_thd,,1,0,NA,NA,1,1
mm_thd,~*~,mm_thd,,1,0,NA,NA,1,1
dm_thd,~*~,dm_thd,,1,0,NA,NA,1,1
d_thd,~*~,d_thd,,1,0,NA,NA,1,1
c_thd,~*~,c_thd,,1,0,NA,NA,1,1
md_thd,~*~,md_thd,,1,0,NA,NA,1,1
dd_thd,~*~,dd_thd,,1,0,NA,NA,1,1
c_ext,~1,,,0,0,NA,NA,0,0
c_int,~1,,,0,0,NA,NA,0,0
m_ext,~1,,,0,0,NA,NA,0,0
m_int,~1,,,0,0,NA,NA,0,0
d_ext,~1,,,0,0,NA,NA,0,0
d_int,~1,,,0,0,NA,NA,0,0
mm_ext,~1,,,0,0,NA,NA,0,0
mm_int,~1,,,0,0,NA,NA,0,0
md_ext,~1,,,0,0,NA,NA,0,0
md_int,~1,,,0,0,NA,NA,0,0
dm_ext,~1,,,0,0,NA,NA,0,0
dm_int,~1,,,0,0,NA,NA,0,0
dd_ext,~1,,,0,0,NA,NA,0,0
dd_int,~1,,,0,0,NA,NA,0,0
m_thd,~1,,,0,0,NA,NA,0,0
mm_thd,~1,,,0,0,NA,NA,0,0
dm_thd,~1,,,0,0,NA,NA,0,0
d_thd,~1,,,0,0,NA,NA,0,0
c_thd,~1,,,0,0,NA,NA,0,0
md_thd,~1,,,0,0,NA,NA,0,0
dd_thd,~1,,,0,0,NA,NA,0,0
