lhs,op,rhs,label,est,se,z,pvalue,ci.lower,ci.upper
mm_ext,~~,dd_ext,,0.029544862018867784,0.07630362910976791,0.38720126897720036,0.6986072107690688,-0.12000750292597935,0.1790972269637149
mm_ext,~~,dd_int,,0.05737096529571905,0.0882151822137351,0.650352511393287,0.5154645448285065,-0.11552761473284007,0.23026954532427818
mm_ext,~~,dd_thd,,-0.09861664607489223,0.1489484188589728,-0.6620858873853797,0.5079161797643585,-0.39055018259266544,0.19331689044288097
mm_int,~~,dd_ext,,0.08612817610364988,0.056933529542825684,1.5127847648873383,0.13033433994597665,-0.025459491313035598,0.19771584352033536
mm_int,~~,dd_int,,0.1692098661023115,0.06619725395421613,2.556146305092078,0.01058386080220819,0.039465632476596235,0.2989540997280268
mm_int,~~,dd_thd,,0.2508236333206076,0.1001332890946177,2.5048975779033875,0.012248685716876873,0.054565993041619576,0.4470812735995956
mm_thd,~~,dd_ext,,-0.04288864490459322,0.07682783556770234,-0.5582435661199752,0.576678075232558,-0.19346843562745514,0.1076911458182687
mm_thd,~~,dd_int,,-0.16539402092709263,0.0938434309283475,-1.7624464418119614,0.07799389784899624,-0.34932376573232593,0.018535723878140647
mm_thd,~~,dd_thd,,-0.1112132334678872,0.14759895829385922,-0.7534825093173722,0.45116001789219795,-0.4005018758794807,0.17807540894370633
mm_ext,~~,dm_ext,,0.19957570499496602,0.09029080661404222,2.210365733557724,0.027079789952932476,0.022608975896372396,0.37654243409355964
mm_ext,~~,dm_int,,0.16180198970509724,0.0733450601215005,2.2060379995198387,0.027381339186331122,0.018048313423031342,0.3055556659871631
mm_ext,~~,dm_thd,,0.22909073253714654,0.09272445416519746,2.4706614301444096,0.013486343425779923,0.04735414188722456,0.4108273231870685
mm_int,~~,dm_ext,,0.16458140787814224,0.07155774080600534,2.2999804916190154,0.02144932529743615,0.024330813083319636,0.30483200267296484
mm_int,~~,dm_int,,0.2400473907757253,0.054194101448799145,4.429400697832667,9.449531054084304e-6,0.13382890376156903,0.34626587778988155
mm_int,~~,dm_thd,,0.0962362585409524,0.0764586311308485,1.258670958629343,0.20814920523591862,-0.0536199047827436,0.24609242186464841
mm_thd,~~,dm_ext,,-0.044025244936337186,0.10042907074670218,-0.4383715253860681,0.6611169843829319,-0.24086260660069853,0.15281211672802414
mm_thd,~~,dm_int,,0.10741133029884949,0.07394985196888704,1.4524887804243438,0.14636574657357104,-0.03752771622223748,0.25235037681993644
mm_thd,~~,dm_thd,,0.04104348090559792,0.10078896159465286,0.40722198399725745,0.6838449565597875,-0.15649925385911234,0.2385862156703082
m_ext,~~,dd_ext,,0.23028535724098723,0.06562098160686221,3.509325090877725,4.4924543276469997e-4,0.10167059666137201,0.35890011782060244
m_ext,~~,dd_int,,-0.11514325649060199,0.08573777905131617,-1.3429698992049457,0.17928172081069937,-0.2831862155456344,0.0528997025644304
m_ext,~~,dd_thd,,-0.08090128434522782,0.13647282989065307,-0.5928013979782557,0.5533140720578866,-0.34838311579916914,0.18658054710871352
m_int,~~,dd_ext,,0.19625501064522638,0.05516205748804949,3.557789893673632,3.739882616369261e-4,0.0881393646555214,0.30437065663493135
m_int,~~,dd_int,,0.05056139752993872,0.06661574373168512,0.7590007211146648,0.44785212541771946,-0.08000306098751395,0.18112585604739137
m_int,~~,dd_thd,,-0.02223931678363771,0.10380303177949807,-0.21424534912312795,0.83035573351536,-0.22568952055752056,0.18121088699024512
m_thd,~~,dd_ext,,0.23081284717237063,0.0742082403338106,3.1103398508589644,0.001868721999689793,0.08536736876200929,0.376258325582732
m_thd,~~,dd_int,,-0.2064549624964882,0.10070142882080034,-2.0501691476878428,0.04034792755867134,-0.4038261361769806,-0.00908378881599578
m_thd,~~,dd_thd,,-0.21015993836093297,0.1741220586110783,-1.2069690654780818,0.22744405751255758,-0.5514329021526188,0.1311130254307528
m_ext,~~,dm_ext,,0.31274154944347415,0.07583925054859528,4.123742615877774,3.72765423701793e-5,0.1640993497537179,0.46138374913323044
m_ext,~~,dm_int,,-0.0762072492227076,0.07005640544319493,-1.0877984495579074,0.2766840941493893,-0.21351528077770543,0.06110078233229023
m_ext,~~,dm_thd,,0.03718685360389293,0.09319596588682419,0.399017846427517,0.6898800544466299,-0.14547388303870593,0.21984759024649178
m_int,~~,dm_ext,,0.08969739430450105,0.07169548924543374,1.2510883913134583,0.21090223039026101,-0.05082318247052783,0.23021797107952993
m_int,~~,dm_int,,0.03448580315296468,0.05576151527314691,0.6184516863294784,0.5362776360097665,-0.0748047585057834,0.14377636481171274
m_int,~~,dm_thd,,0.05997215449953544,0.07603677473708804,0.7887256489626348,0.43027237351252867,-0.08905718548574212,0.209001494484813
m_thd,~~,dm_ext,,0.19370044631712496,0.09017139655691636,2.1481362573203673,0.03170293265629498,0.01696775662988989,0.37043313600436
